Bomlás megfékezése,boszorkánymester,Nekromancia,10,5,6 kör,k6+szint nap,érintés,-,,,,,,,"A varázslat egy bármilyen állapotban lévő holttestet vagy tetemet, illetve annak nedveit és sóit őrzi meg épségben, a varázslat időtartamára felfüggesztve a bomlás folyamatát. A varázslat időtartamának lejártával a bomlás fokozott sebességgel játszódik le a testen (látványosan oszlásnak indul), hacsak a boszorkánymester időközben nem fordított gondot preparálásra, szervei felhasználására vagy teremtett élőholtat belőle.
"
Lángteremtés,tűzvarázsló,Alapvető tűzmágia,1,,1 szegmens,6 kör (1 perc),,,,,,,,Alapesetben nincs,"A varázslat segítségével a tűzvarázsló apró lángnyelvet teremt, mely képes meggyújtani az éghető tárgyakat. A lángnyelv – őselemi tűzről lévén szó – tápláló anyagok híján is ég, ám mint az eddigiekből kiderült, komolyan el is harapódzhat. Ilyenkor a tűz azután is megmarad, hogy a varázslat időtartama lejár és a teremtett lángnyelv eltűnik.
A helyet, ahol a lángnyelv fellobban, a tűzvarázsló határozhatja meg, ám belül kell esni a zónáján.
"
Időzített lángteremtés,tűzvarázsló,Alapvető tűzmágia,15,,5 szegmens,6 kör (1 perc),,,,,,,,Alapesetben nincs,"Hatása a legapróbb részletekig megegyezik a Lángteremtés varázslattal. A különbség pusztán annyi, hogy a lángnyelv nem azonnal, hanem a tűzvarázsló által előre meghatározott időpillanatban jön létre. Az időtartam – melyen ennek elül kell esnie – az örökkévalóság.
Miután a tűzvarázsló befejezte a varázslást, 1 kör áll rendelkezésre, hogy megjelölje a pontot, ahol a lángnyelv majdan fellobban. Bal kezének hüvelykujját kell az adott helyhez hozzáérintenie- annak lenyomataként egészen apró varázsjel keletkezik. Ha ezt a jelet eltörlik, vagy a vonalait megszakítják, a varázslat idő előtt- azonnal – aktivizálódik ( vagyis a lángnyelv fellobban).
"
Intő tűz,tűzvarázsló,Alapvető tűzmágia,7,,6 kör (1 perc),6 kör (1 perc),,,,,,,,Alapesetben nincs,"A varázslat befejeztekor a tűzvarázsló a zónáján belül eső területen tízszer annyi pontot jelölhet meg, mint amennyi a Tapasztalati Szintje. Ezen pontok mindegyikén a Lángteremtés varázslatnál már leírt lángnyelv lobban."
Tűzteremtés,tűzvarázsló,Alapvető tűzmágia,3,1,3 szegmens,6 kör (1 perc),,,,,,,,k6,"A Varázslat sokban hasonlít a Lángteremtés nevű varázslathoz. A különbség az, hogy itt a tűzvarázsló nem apró lángnyelvet, hanem egy tábortűz méretű mágja lángját teremti meg. Az éghető anyagok nyomban meggyulladnak, és a környékén komoly hőhatás is érzékelhető."
Időzített tűzteremtés,tűzvarázsló,Alapvető tűzmágia,22,1,12 kör (2 perc),6 kör (1 perc),,,,,,,,k6,"A varázslat mindenben hasonlít a Tűzteremtésre. A különbség az, hogy az Időzített lángteremtés varázslathoz hasonlóan a varázsló megjelölheti az időpontot, amikor a varázslat aktivizálódik és a tűz felcsap.
A helyet – éppúgy, mint a már említett varázslatnál – a bal hüvelykujjnak érintése nyomán keletkező varázsjellel kell jelölnie.
"
Tűztáncoltatás,tűzvarázsló,Alapvető tűzmágia,8,1,1 szegmens,6 kör (1 perc),,,,,,,,k6,"A varázslás befejeztével a tűzvarázsló a zónáján belül eső területen képes lesz minden természetes tüzet befolyásolni. (Természetesnek minősül az olyan tűz, melynek lángjait gyúlékony anyagok táplálják és nem őselemi elvek alapján lobog- azaz semmilyen varázslattal létrehozott tűz nem tekinthető természetesnek ; míg az ennek nyomán elharapózó, éghető anyagok táplálta lángok már igen!)
A befolyásolás annyit tesz, hogy a tűzvarázsló a lángokat eredeti méretük felére csökkentheti vagy kétszeresükre nyújthatja, mitöbb meghatározhatja a tűz továbbterjedésének irányát is. Ennek sebessége körönként 1 láb.
"
Őstűz észlelése,tűzvarázsló,Alapvető tűzmágia,3,1,1 szegmens,egyszeri,,,,,,,,-,"A tűzvarázsló a varázslat segítségével meg tudja állapítani, hogy a zónájában összesen hány E Őstűz van jelen. Ez vonatkozik a tűz leplezett formájára is."
Tűz észlelése,tűzvarázsló,Alapvető tűzmágia,4,1,1 szegmens,egyszeri,,,,,,,,-,A tűzvarázsló a zónájában az adott pillanatban egyidejűleg jelenlévő leplezett és leplezetlen Őstűz és természetes tűz összesített E-jét tudhatja meg.
Tűzelemzés,tűzvarázsló,Alapvető tűzmágia,6,1,1 szegmens,egyszeri,,,,,,,,-,"A tűzvarázsló a varázslat segítségével egy, a zónáján belül lévő, bármilyen színű működő-tűzvarázslat szerezhet információkat megtudhatja E-jét és időtartamának hosszát. Ha a tűz nem őselemi azaz nem mágia hozta létre, hanem természetes, akkor a varázslat ezt is elfedi a tűzvarázsló előtt, és a tűz E-jéről tájékoztatja. Természetes tüzek addig égnek, amíg van ami táplálja őket."
Tűz teleportálása,tűzvarázsló,Alapvető tűzmágia,3,1,3 szegmens,egyszeri,,,,,,,,k6,"A tűzvarázsló képes az Őstűz teleportálására a zónáján belül. Csak az egész tüzet lehet teleportálni, részleteit nem. Ha kevesebb Mp-t áldoz rá a tűzvarázsló, mint amennyi E van a tűz erőssége, akkor a varázslat nem jön létre. Ha több a teleport E-je, mint a teleportálandó tűz E-je, akkor a többlet Mp-ok elvesznek.
Időtartam, formázás tekintetében a teleportált tűz a mérvadó.
"
Szalamandrabőr,tűzvarázsló,Védőmágia,10,a tűzvarázsló TSZ-je,5 szegmens,6 kör (1 perc),,,,,,,,-,"Akin a tűzvarázsló e varázslatot végrehajtja, az az időtartam lejártáig képes lesz ellenállni a hőhatásoknak. Ez a tűz-varázsló Tapasztalati Szintjeinként 100 Celsius fokos hőséget jelent. Vagyis: 1 szintes 100 fokot, 2.-on 200-at, 3.-on 300-at és így tovább. Továbbá a tűzvarázsló Tapasztalati Szintjeinként 5-ös Sebzés Felfogó Értéket ad a tűzhatások sebzésével szemben. Első szinten 5 SFÉ, másodikon 10, … stb.
A tűzvarázsló a varázslatot bárkin végrehajthatja, aki a zónáján belül tartózkodik, ám egyszerre csak egyetlen személyen. Az illető felszerelése, ruhái és egyéb tárgyai nem élvezik a védelmet. Ha saját magán hajtja végre, különleges képességei (Tűznyelés, Tűzelvonás) zavartalanul működnek.
"
Tűztagadás,tűzvarázsló,Védőmágia,35,18,1 kör,6 kör (1 perc),,,,,,,,k6,"Akin e varázslatot a tűzvarázsló végrehajtja az- az időtartam alatt- képes elviselni bármekkora hőséget és bántatlanul tartózkodhat akár a legégetőbb lángpokol közepén is: a tűz sem fájdalmat, sem sérülést nem okoz neki. A varázslat tökéletes védelmet nyújt minden tűzvarázslat, és már varázslókasztok összes tűzzel vagy hővel sebző varázslataival szemben is.
A tűzvarázsló a varázslatot bárkin végrehajthatja, aki a zónáján belül tartózkodik, ám egyszerre csak egyetlen személyen. Az illető felszerelése, ruhái és egyéb tárgyai nem élvezik a varázslat nyújtotta védelmet. Ha saját magán hajtja végre, a mana visszanyerésére szolgáló módszeri közül csak az ordani metódus működik.
"
Sárkánybőr,tűzvarázsló,Védőmágia,27,1,3 kör,TSZ + 10 perc,,,,,,,,-,"Akin a tűzvarázsló a varázslatot végrehajtja, az időtartam lejártáig képes lesz elállni az elemi és közönséges tüzeknek, illetve a hőhatásoknak. Ez 2 szintenként 1E semlegesítést jelenti (Pl. 5. és 6. TSZ-en 3E-t; 7. és 8. TSZ-en 4E-t;…stb).
A védelemnek feszülő varázslatok és tüzek nem gyengülnek le, csak a varázslat védettjére hatnak gyengébben. A védelem mindenre kiterjed,  ami a Személyes Aurához tartozik, mivel a varázs azt módosítja. Ha a tűzvarázsló magára alkalmazza, úgy különleges képességei (Tűznyelés, Tűzelvonás) zavartalanul működnek, tehát a tüzek eredeti erősségének megfelelően. A sebzést előbb a varázslat csökkenti, a különleges képességek védelme csak eztán vonandó le – vagyis a védelmek összeadódnak. A varázslat bárkin végrehajtható, aki a Zónán belül tartózkodik, ám egyszerre csak egyetlen személyen.
"
Sárkánykirály bőre,tűzvarázsló,Védőmágia,60,18,6 kör (1 perc),TSZ + 10 perc,,,,,,,,-,"Hasonló a Sárkánybőr varázslathoz, de jelen esetben a varázslat alanya teljesen sebezhetetlenné válik a tűz és a hő minden megjelenési formájával szemben- legyenek azok bármekkora erősségűek (E). Ha a tűzvarázsló magán alkalmazza, úgy a Tűznyelés és a Tűzelvonás különleges képességeit a varázslat időtartama alatt nem tudja használni. Ekkor csak a hagyományos ordani módszerrel és a Tűzgyűjtéssel kísérletezhet, ám még ezek is fele hatékonysággal ( kétszeres időtartammal) alkalmazhatók. Emellett a manaforrások is kiaknázhatatlanok."
Tűznyíl,tűzvarázsló,Iskolaformák,4 (növelhető),1 (növelhető),2 szegmens,egyszeri,,,,,,,,k6 (növelhető),"A tűzvarázsló bal kezének mutatóujjából tűznyíl csap elő. Ezzel akkor találja el ellenfelét, ha sikeres célzást dob (lásd Harc- Célzás!). A tűznyíl CÉ-je + 30, sebzése pedig k6.
A tűzvarázsló képes arra, hogy több Mp felhasználásával nagyobb erejű tűznyilat lőjön ki. Dupla Mp-ért dupla olyan erős (E=2), kétszeres sebzésű (2k6) nyilat használhat, és így tovább.
"
Tűzkard,tűzvarázsló,Iskolaformák,4 (4-enként növelhető),1 (növelhető),2 szegmens,5 kör,,,,,,,,k6 (növelhető),"A varázslattal a tűzvarázsló lángokkal övezheti egy tetszés szerinti formájú, egykezes kard pengéjét. A tűz körülöleli a pengét – akár a Tűzaura az embert -, és a fegyver sebzésén túl égési sebeket okoz, valamint lángra lobbantja a gyúlékony anyagokat, melyeket megérint.
A Tűzkardot a markolatánál bárki megfoghatja és forgathatja; a harc során éppúgy viselkedik, akár egy hétköznapi fegyver: támadni szükséges vele, s éppúgy használható védekezésre is – a Harcrendszer szabályai szerint. Sebzés csak sikeres támadás esetén éri az áldozatot: a kard eredeti sebzésén túl további k6 Sp. A túlütésre vonatkozó szabályok itt is érvényesek, mint ahogy a páncélok SFÉ-je is.
A kard KÉ-je, TÉ-je, VÉ-je a varázslat hatására nem változik; a sebzést tűzvarázsló növelheti, ha növeli a varázslat erősségét (E). Ez természetesen további MP-okba kerül (hasonló módon, mint a Tűznyílnál).
A lángok a penge körül 5 körig vannak jelen, aztán nyomtalanul eltűnnek, miáltal a kard visszaalakul a korábbi közönséges fegyverré.
"
Tűzkitörés,tűzvarázsló,Iskolaformák,4 (4-enként növelhető),1 (növelhető),3 szegmens,egyszeri,,,,,,,,k6 (növelhető),"A tűzvarázsló a zónáján belül eső területen meghatározhat egy tetszés szerinti pontot, amely robbanás epicentrumaként fog szolgálni. A robbanás mindazoknak, akik a középpont 1 lábnyi körzetén belül tartózkodnak, k6 sebet fog okozni. Ha a tűzvarázsló a tűzkitörést – több Mp felhasználásával – nagyobb erőséggel csinálja, akkor ez a sebzés növekszik (hasonlóan a tűznyíl varázslathoz). Ilyenkor már a távolabb állók is részesülnek a hatásából – minnél távolabb tartózkodnak, annál kevésbé. A sebzés epicentrumtól távolodva lépésenként k6-tal csökken- a maximumhoz képest."
Tűzszőnyeg,tűzvarázsló,Iskolaformák,10 (10-enként növelhető),5 (5-önként növekszik),4 szegmens,3 kör,,,,,,,,k6 (növelhető),"A varázslattal a tűzvarázsló egy 5 lépés sugarú körben fél láb magam tűzszőnyeget hoz lére. Ezt úgy a legegyszerűbb elképzelni, mint egy hosszú szárú fűvel benőtt területet – csak – hogy a fűszálak itt lobogó lángnyelvek. Mindazok, akik ebbe belekerülnek vagy belelépnek, körönként k6 sebet szenvednek. Nagyobb testű állatok vagy fekvő emberek ennek dupláját 2k6-nyit. Minden éghető anyag, melyet a szőnyeg lángnyelvei érnek, tüzet fog.
A tűzvarázsló képes növelni a tűzszőnyeg erejét (E) és sebzését, ha több MP-ot áldoz rá. 20 Mp-rt 10E erősséget és 2k6 sebzést, 30 Mp-rt 15 E erősséget és 3k6 sebzést, 40 Mp-ért 20 E-t éd 4k6 Sp-t kap; és így tovább.
A tűzszőnyeg 3 körig lobog, aztán eltűnik- Ez nem jelenti azt, hogy amennyiben a területen akadt éghető anyag, ami a tüzet táplálja – immár természetes tűzként ne loboghatna továbbra is.
"
Tűzfal,tűzvarázsló,Iskolaformák,10 (10-enként növelhető),5 (5-önként növekszik),3 szegmens,6 kör (1 perc),,,,,,,,k6 (növelhető),"E varázslattal a tűzvarázsló a zónáján belül létrehozhat egy fél láb vastag, 5 lépés sugarú, félkör alakú, függőleges Tűzfalat – ami valójában egy félbevágott függőleges Tűzszőnyeg.
Alsó vonala követi a terep egyenetlenségeit.
A Tűzfal lángra lobbant minden éghető anyagot, ami belekerül, és 2k6 sebet okoz azoknak, akik rajta keresztülhatolni kívánnak. (Azért 2k6-ot, mert nagyobb felületen éri a tűz az áldozatok testét, éppúgy, mintha a Tűzszőnyegbe feküdnének.)
Ha a tűzvarázsló – több Mp befektetésével – fokozza a Tűzfal erősségét, annak sebzése is növekszik – hasonlóan a Tűzszőnyegnél leírtakhoz.
A Tűzfal 6 körig áll, azután eltűnik, ám ha akadt éghető anyag az érintett terülten, az továbbra is lángolni fog.
"
Tűzaura,tűzvarázsló,Iskolaformák,4 (4-enként növelhető),1 (növelhető),3 szegmens,2 kör,,,,,,,,k6 (növelhető),"A varázslat befejeztekor a tűzvarázslót- vagy azt a kizárólag egyetlen egy, zónáján belül tartózkodó személyt, akit meghatároz – Tűzaura veszi körül. Ez úgy hat, mint valami lángokból álló vértezet : beborítja, védelmezi az illetőt. Testétől mint- egy tíz centiméteres távolságra lobog, védettjét a mozgásban és a látásban egyáltalán nem akadályozza, és nem is sebzi; mi több, a ruháit, tárgyait sem lobbantja lángra; befelé semmilyen hőhatást nem fejt ki. Ellenben azoknak, akik az aura védettjét megérinteni, puszta kézzel megütni szándékoznak – vagyis az aurán átnyúlni kívánnak – égési sebet okoz, valamint a kívülről behatoló éghető anyagokat lángra lobbantja. Ez a sebzés minden benyúlási kísérlet esetén k6. Lehet súlyosabb is, de ehhez a tűzvarázslónak – több Mp feláldozásával – fokoznia kell a varázslat erősségét (E) (a Tűznyílnál leírtakhoz hasonlóan).
A tűzaura 2 körig véd, azután eloszlik.

A varázslat védelmet nyújt az őselemi víz alapú varázsló mágiák ellen (lásd a varázslók mágiarendszerénél az Elemi Mágia fejezetét!).
"
Tűzgolyó,tűzvarázsló,Szabad Elemi Formák,6 (6 Mp-onként növelhető),1 (növelhető),3 szegmens,3 kör,,,,,,,,k6 (növelhető),"A varázslat elkészültekor 1 láb átmérőjű tűzgolyó jön létre a tűzvarázsló zónáján belül eső, tetszés szerinti ponton. A tűzvarázsló a zónáján belül az időtartam lejártáig tetszés szerint mozgathatja a golyót, mely körönként 20 lépésnyi távolságot képes megtenni. Belsejében iszonyú forróság uralkodik – aki megérint k6 sebet kap. Ha az áldozatok félreugrani igyekszenek a tűzgolyó útjából, sikeres gyorsaságpróbát kell tenniük, hogy elkerülhessék.

Természetesen további Mp-ok feláldozásával a varázslat erőssége (E) és vele sebzése (Sp) is fokozható.
"
Tűzeső,tűzvarázsló,Szabad Elemi Formák,8 (8 Mp-onként növelhető),1 (növelhető),2 szegmens,5 kör,,,,,,,,k6 (növelhető),"A tűzvarázsló ujjaiból legyező alakban (max: 60 fokos szögben) tűzsugarak törnek elő. Ezek 10 láb távolságra jutnak el, és mindenkinek, akit érnek, k6 sebet okoznak, az éghető anyagokat pedig lángra lobbantják. Ha csak a tűzvarázsló nem kívánja hamarabb beszüntetni a Lángszórást, az hét körig kart.
Természetesen mind az erősség (E), mind a sebzés (Sp) növelhető; ellenben a távolság és a csóva szélessége nem.
"
Tűzhenger,tűzvarázsló,Szabad Elemi Formák,5 (5 Mp-onként növelhető),1 (növelhető),4 szegmens,6 kör (1 perc),,,,,,,,lásd a leírást,"A varázslat hatására a tűzvarázsló zónáján belül – bárhol- egy 3 láb hosszú, 1 láb magas tűzhenger keletkezik, s gurulni kezd. Haladásának iránya nem befolyásolható, az kizárólag a domborzati viszonyoktól függ. A henger 6 kör múltán magától eltűnik, de amerre elhaladt, az éghető anyagok lángra kapnak- így a tűz könnyen elharapózhat. Akit a tűzhenger elér, az k6 Sp égési sebet szenved el, és tetszés szerint erő vagy ügyességpróbára jogosult. Ha ezt elvéti, a henger legázolja és áthalad felette- ami újabb, ezúttal dupla (2k6 Sp) sebzést jelent.

A varázslat erőssége (E) és sebzése (Sp) további Mp-ok feláldozásával növelhető.
"
Tűzzápor,tűzvarázsló,Szabad Elemi Formák,5 (5 Mp-onként növelhető),5 (5-önként növekszik),5 szegmens,3 kör,,,,,,,,k6 (növelhető),"A varázslat hatására a tűzvarázsló zónáján belül a levegőben (max 20 láb magasan) lángfellegek jelennek meg, melyekből 3 körön keresztül tűzzápor hull a földre. Az érintett terület 5 lépés sugarú kör. Mindenki, aki ezen belül tartózkodik, körönként k6 Sp sebpontot veszít – a vértek SFÉ tényezője azonban ilyenkor is érvényesül.

Természetesen ha a tűzvarázsló több Mp-ot áldoz, az eső is hevesebb lesz: nagyobb erősséggel (E) bír és a sebzése is növekszik. 20 Mp-ért 10 E; 2k6 Sp; 30-ért 15 E és 3k6 Sp; és így tovább.
"
Tűzgyűrű,tűzvarázsló,Szabad Elemi Formák,6 (6 Mp-onként növelhető),1 (növelhető),4 szegmens,10 kör,,,,,,,,k6 (növelhető),"A varázslat létrejöttekor 3 láb átmérőjű tűzgyűrű keletkezik a tűzvarázsló körül, melynek lángnyelvei maximum 20 centiméter magasak. Mikor bárki vagy bármi áthatolni kíván a gyűrűn, a tűz felcsap és lángba borítja a behatolót. Az éghető anyagok nyomban meggyulladnak, az élőlények k6 sebet szenvednek el. A gyűrű jelentette fenyegetés az időtartam végéig fennáll.
Természetesen a tűzvarázsló további Mp-ok feláldozásával növelheti a varázslat erősségét (E), így a felcsapó lángnyelvek égető hatását is fokozhatja. 12 Mp-ért 2k6, 18-ért 3k6 Sp égési seb okozható; és így tovább.
"
Tűzhullám,tűzvarázsló,Szabad Elemi Formák,8 (8 Mp-onként növelhető),1 (növelhető),6 szegmens,5 kör,,,,,,,,lásd a leírásban!,"A varázslat létrejöttekor gyűrű alakban egyre erősebb lánghullámok indulnak útnak a középpontban álló tűzvarázsló felől, egészen zónájának határáig (20 láb). A hullámok 1 kör alatt megteszik ezt a távolságot, és minden útjukba eső éghető anyagot lángra lobbantanak. Minden körben egy-egy új hullám születik, az első k6 Sp sebet okoz azoknak akiket elér, a második 2k6-ot, a harmadik 3k6-ot, és így tovább, az időtartam végezetéig.

Ha a tűzvarázsló további Mp-ok felhasználásával növeli a varázslat erősségét, az első hullám sebzése növekszik 2, 3, 4 vagy akárhány k6-ra, míg az ezt követőek mindig újabb és újabb 1k6 Sp-vel lesznek fájdalmasabbak.
"
Tűzválasztás,tűzvarázsló,Közönséges Tüzek Befolyásolása,4/E,15,1 szegmens,3 kör,,,,,,,,,"A varázslat hatására a tűz fény és hő hatásai térben elválaszthatóak. Ez azt jelenti, hogy a láng e két összetevője a tűzvarázsló körüli tíz lépés sugarú körben tetszőlegesen helyen fejtheti ki hatását. A varázslat használatát korlátozza, hogy az egyik komponensnek mindenképpen a láng eredeti helyén kell maradnia. A tűzvarázsló ezzel a varázslattal komoly károkat okozhat ellenfeleinek, ugyanis megteheti, hogy a tűzképét a kandallóban hagyja, de a hővel támad, és minden látható jel nélkül sebez. A sikeres találathoz a tűzvarázslónak Célzó dobást kell dobnia, + 30-cal. A találat majdnem bizonyos hiszen a láthatatlan láng elől különösen nehéz kitérni. Az első támadás – amely egy komoly meglepetés lehet – módosítója további + 30. Az áldozaton persze meglátszanak az égés nyomai, még az esetleges gyúlékony anyagok is lángra lobbanhatnak. A tűzvarázsló előszerettel alkalmazza a Tűzválasztást nagyobb ütközetek, ostromok alkalmával is, hiszen a legtöbb efféle esemény alatt akár mágia, akár fáklyák hatására is gyúlhatnak nagy elszabaduló tüzek. A varázslat időtartama 3 kör, ez további Mana-pontok befektetésével sem növelhető meg. A tűzzel körönként csak egy támadás hajtható végre. Amennyiben a tűzvarázsló a hőhatást hagyja a láng eredeti helyén, és a fényt mozgatja, ezzel nagy csarnokokat termeket deríthet fel."
Fekete tűz,tűzvarázsló,Közönséges Tüzek Befolyásolása,2/E,12,2 szegmens,5 kör,,,,,,,,,"A misztikusan csengő nevű varázslat a közönséges tűz fény-hő arányát változtatja meg, méghozzá a hő javára. Segítségével elérhető, hogy az összes égés során felszabaduló energia hő formájában távozzon anélkül, hogy bármennyi is kisugárzott fénnyé alakulna. Az ilyen mágiával megváltoztatott tűz minden fénye elenyészik, a lángok teljesen láthatatlanná válnak. Az így nyert energia mind hővé alakul és a tűzsebzését, hőfokát növeli meg. A sebzés a másfélszerese lesz az eredetinek (felfelé kerekítve), például egy tábortűz lángjának sebzése nem 3k6 Sp, hanem 5k6 Sp lesz. Ez a varázslat nem használható a Tűzválasztással együtt, hiszen nincs mit elválasztani, így a tűz helye ezen a módon nem változatható meg. A tűzvarázslók különösen kedvelik ezt a varázslatot, mivel viszonylag kevés befektetett Mana-ponttal nagyon magas sebzést érhetnek el. A varázslat időtartama további Mana-pontok befektetésével megnövelhető, En-ként 1 Mana-pont felhasználásával az időtartam 3 körrel nő."
Hideg tűz,tűzvarázsló,Közönséges Tüzek Befolyásolása,2/E,12,2 szegmens,5 kör,,,,,,,,,"A varázslat tökéletes ellentéte a Fekete tűznek, ugyanúgy a tűz kettős természetének megváltozatásával fejti ki hatását. Ritkábban alkalmazzák, mint párját, de mindenképp érdemes szem előtt tartanunk több előnyét is. A tűzvarázsló ezzel a mágiával egy egyszerű fáklyát is tábortűz fényességűvé tehet, tökéletes fényforrást biztosítva ezzel nagyobb terek bevilágítására. A fényesség ugyanis a hő teljes átalításával háromszorosára növelhető, azaz a bevilágítandó terület sugara ennyivel szorzandó meg. Ennek alapján egy máglya, amelynek a hőjét fénnyé alakítják, egy 60 lépés sugarú kör teljes megvilágítására lesz alkalmas. Ez már jelzőfénynek sem utolsó, meglehetősen látványos jelenség. Az időtartam meghosszabbítható további Mana-pontok ráfordításával, E-nként 1 Mana-pontért további 4 körrel nő az időtartam."
Tűzébresztés/tűzlohasztás,tűzvarázsló,Közönséges Tüzek Befolyásolása,lásd a leírásban,12,1 szegmens,12 kör,,,,,,,,,"A tűzvarázsló ezen varázslata többek szerint átmenet az Elemi Tűz idézése és a közönséges tüzek befolyásolása közt. A mágia segítségével a tüzek nagysága változatható meg, bárminemű éghető anyag hozzáadása nélkül. a Tűz csak néhány pillanatra nő vagy csökken a kívánt mértékben, majd a természet újra kézbe veszi a dolgok irányítását, és minden visszatér az eredeti állapotba. A tűzvarázsló tehát Mana-pontok befektetésével 2 kör erejéig a tűz kategóriáját változtathatja meg, még egy gyertya lángjából is készíthet – legalábbis rövid időre – tábortüzet. A varázslat Mana-pont igénye a kiindulási és a kívánt kategóriák különbségétől függ. Ha a különbség csupán egy erősség, a befektetendő Mp-k száma 2. Két kategóriánál 4, háromnál 8, négynél 16. Ebből is látható, hogy fáklyából könnyen lehet kandallóban égő láng, de máglya már sokkal nehezebben. A fenti különbségek a tűz kioltására vonatkoznak, azaz egy fáklya fénye 2 Mp ráfordításával tompítható gyertyányi lánggá. A tűzlohasztás több előnnyel is bír, például kezdődő tűzvészek előzhetőek meg vele. A tüzek befolyásolása – bármelyik hasonló varázslattal- minden esetben megváltoztathatja az adott hely fény-árnyék viszonyait. Így a tüzek tompításával a rejtőzés könnyebbé, vagy ellenkezőleg, erősítésükkel nehezebbé válik. A tűzvarázsló ennek segítségével meglehetősen könnyen fedezheti fel az árnyakban lapuló ellenfeleit, mivel a tüzek méretének – azaz az árnyékoknak – a megváltozása kívülállók számára kiszámíthatatlan, azonnal létrejövő hatás. A varázslat hatótávolsága a tűzvarázsló zónája, az időtartam további Mana-pontok befektetésével növelhető meg."
Tűzcsapás,tűzvarázsló,Közönséges Tüzek Befolyásolása,2/E,12,1 szegmens,egyszeri,,,,,,,,,"A tűzvarázslók egyik veszedelmes fegyvere, amely már többször okozta a túlzottan magabiztos ellenfelek vesztét. A mágia hatására a tűz- amely állhat akár más tűzvarázslói varázslatok hatása alatt is – egy pillanatra megelevenedik, és megtámadja a tűzvarázsló által megjelölt célpontot. Az áldozat nem állhat 5 lépésnél messzebbre a tűztől, különben a varázslat nem jön létre. A tűzvarázslónak nem kell koncentrálnia magára a támadásra, a varázslat egy pillanatra önálló akarattal ruházza fel a lángot, amely támadni fog. A támadás TÉ-je a tűzvarázsló fegyver nélküli TÉ-je, 3!0-es módosítóval növelve. A támadás után minden visszatér eredeti állapotába."
Tűzrobbanás,tűzvarázsló,Közönséges Tüzek Befolyásolása,22,12,1 szegmens,egyszeri,,,,,,,,,"A varázslat leginkább erős fényvillanáshoz hasonlítható, tulajdonképpen az is. A tűzvarázsló mágiájának hatására a tűz hirtelen éles fénnyel fellobban, majd visszatér kiindulási állapotába. A fény olyan hirtelen villan fel, hogy a közelben állókat könnyen meg is vakíthatja. Azok, akik a lángtól tíz lépésre, vagy annál közelebb álltak, és a felvillanás alatt láthatták a tüzet, 25%-ban örökre megvakultak, egyéb esetben csak 2k10 körre veszítik el látásukat. A tíz lépésnél messzebb tartózkodók, bárhol álljanak is, amennyiben látták a fellobbanást, szintén elszenvedik a hatásokat, igaz, enyhébben. A végleges megvakulás esélye esetükben csupán 10%, az időleges vakság ideje pedig k10 kör lesz. A varázslat 10 lépésnyi hatás-elválasztó sugara további Mana-pontok befektetésével megnövelhető: 4 Mana-pontért további 1 lépéssel nő a súlyosabb hatás hatósugara – de a legnagyobb sugár legfeljebb 20 láb lehet."
Füstmarás,tűzvarázsló,Közönséges Tüzek Befolyásolása,2/E,12,1 szegmens,1 perc/TSZ,,,,,,,,lásd a leírást,"A varázslat hatására a tűz fénye és hőjének nagy része maró füstté változik. Végrehajtása után a tűzvarázsló Zónájában a kiválasztott tűz lelohad, szinte csak parázslik, sebzése is minimális lesz (Pl. 1S esetén 0 Sp, k6 esetén 1 Sp, 2k6 Sp esetén 2 Sp, stb). Fényt nem ad, de fényerősségének határáig sűrű szürkésfekete füstöt ereszt. A keletkező füst akadályozza a légzést, csípi a szemet és sűrűségéből adódóan a látótávolságot is rontja. A benne tartózkodók kötelesek a 4. szintűnek számító füst ellen Egészségpróbát dobni, s vétés esetén Rosszullét fogja el őket. Ha a képességpróbát sikeresen megdobták, úgy csak az Émelygés szabályai vonatkoznak rájuk. Ezen kívül a füstben képtelenség célzó és dobófegyvert használni, ezek automatikusan célt tévesztenek. A füstön kívülről érkező célzó és dobófegyverek támadó dobása 50-nel csökken, mivel a benne tartózkodók alig láthatók. A füstben a közelharc is módosul, minden támadás TÉ-je 25-tel csökken – a fentieken túl. A füst a tűzvarázslóra is hat, és a közelharcra vonatkozó levonások is sújtják.
Akit kikerülnek a füstből még k6 percig nyögik a füst szervezetre gyakorolt hatását. A füst az időtartam lejárta előtt csak mágiával oszlatható el, utána a légmozgás játékszerévé válik. A varázslat időtartama alatt a füstöt eresztő tűzre semmilyen más közönséges tüzet befolyásoló varázslat nem alkalmazható.
Az időtartam 2 Mana-pontért duplájára növelhető.
"
